Site,Design type,Date,CHNF,CHNJ,BASS,SASQ,MYKISS,STB,DSM,ISS,Shade,EmergVegDensity,EmergWMDensity,TerrVeg,TerrWM,Depth5,Depth10,Depth15,Substrate5,Substrate10,Substrate15,Vel5,Vel10,Vel15,TempF,MidChannelTempF,DiffF
69.9R,NoBench,4/22/2013,0,0,2,0,0,0,0,0,Absent,None,None,NA,NA,2.3,5.8,6.6,R/M,R/M,R/M,-0.09,0.05,0.66,67,67,0
69.9R,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,Low,NA,NA,1.3,5.2,8,R/M,R/M,R/M,-0.05,0.23,0.5,67,67,0
69.9R,NoBench,4/22/2013,0,0,0,1,0,0,0,0,Absent,None,None,NA,NA,1.9,6.1,7.2,R,R/M,R/M,-0.02,0.51,0.57,67,67,0
69.9R,NoBench,4/22/2013,0,0,1,1,0,0,0,0,Absent,None,None,NA,NA,1.4,2.1,2.1,R/M,R/M,R,0.05,-0.13,0.17,67.5,67,0.5
69.9R,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,4.4,8.5,10,R/M,R/M,R,0.02,0.47,1.01,67.1,67,0.099999999999994
69.9R,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,Very Low,NA,NA,1.2,1.4,1.4,M,R/M,R/M,0.1,0.05,0.69,67,67,0
69.9R,NoBench,4/22/2013,0,0,1,0,0,0,0,0,Absent,None,None,NA,NA,1,3.5,5.8,M,R/M,R,0.08,0.63,0.58,67.1,67,0.099999999999994
69.9R,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,4,7.6,9.7,M,R/M,R,0.06,0.35,0.23,67.1,67,0.099999999999994
69.9R,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.8,6.2,9.2,M,R/M,R/M,0.01,0.28,0.65,67.1,67,0.099999999999994
69.9R,NoBench,4/22/2013,0,2,1,0,0,0,0,0,Absent,None,None,NA,NA,4,6.8,9,M,R/M,R/M,0.06,0.08,0.84,67.1,67,0.099999999999994
69.9R,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,Very Low,NA,NA,2.6,3.1,4.9,M,R/M,R/M,0.21,0.79,1.15,67.1,67,0.099999999999994
69.9R,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.4,5.3,6.4,M,R/M,R/M,0.16,0.64,0.82,67.1,67,0.099999999999994
69.9R,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,3.1,6,8.4,M,R,R,0.01,0.42,0.38,67.1,67,0.099999999999994
69.9R,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1,2,3.2,M,R,R,-0.04,0.04,0.67,67.2,67,0.200000000000003
69.9R,NoBench,4/22/2013,0,0,1,0,0,0,0,0,Absent,None,None,NA,NA,2,2,4.5,M,R,R,-0.02,0.03,0.08,67.1,67,0.099999999999994
69.9R,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.9,3.6,6.5,R/M,R/M,R,0,-0.06,0.4,67.2,67,0.200000000000003
69.9R,NoBench,4/22/2013,0,0,1,0,0,0,0,0,Absent,None,None,NA,NA,1.7,2.7,5,R/M,R,R,0.03,0.04,0.19,67.2,67,0.200000000000003
72.2R,Bench ,4/22/2013,0,0,0,1,0,0,0,0,Absent,None,None,NA,NA,1.7,3.5,5,R/M,R/M,R/M,0.01,0.51,0.6,67,67.4,-0.400000000000006
72.2R,Bench ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.6,5,6.8,R/M,R/M,R/M,0.05,0.35,0.89,67,67.4,-0.400000000000006
72.2R,Bench ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.3,4.1,6,R/M,R/M,R/M,0.56,0.94,1.39,66.9,67.4,-0.5
72.2R,Bench ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.8,5.5,7.4,R/M,R/M,R/M,-0.16,0.56,1.05,67,67.4,-0.400000000000006
72.2R,Bench ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.1,5,7.2,R/M,R/M,R/M,0.36,1.12,1.36,67,67.4,-0.400000000000006
72.2R,Bench ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,3.2,6.1,8,R/M,R/M,R/M,0.3,0.88,1.07,67,67.4,-0.400000000000006
72.2R,Bench ,4/22/2013,0,1,0,0,0,1,0,0,Absent,None,None,NA,NA,2.4,5,7.9,R/M,R/M,R/M,-0.1,0,0.67,67,67.4,-0.400000000000006
72.2R,Bench ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.6,4,4.8,R/M,R/M,R/M,0.54,0.74,0.92,67.1,67.4,-0.300000000000011
72.2R,Bench ,4/22/2013,0,1,1,0,0,0,0,0,Absent,None,None,NA,NA,1.1,3.1,4.2,R/M,R/M,R/M,0.13,0.5,0.83,67.1,67.4,-0.300000000000011
72.2R,Bench ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.5,2.8,3.2,R/M,R/M,R/M,0.37,0.32,0.84,67.1,67.4,-0.300000000000011
72.2R,Bench ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.4,3,3.9,M,M,M,0.01,0.06,0.25,67.3,67.4,-0.100000000000009
72.2R,Bench ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.2,2.7,4,M,R/M,R/M,0.1,0.05,0.44,67.2,67.4,-0.200000000000003
72.2R,Bench ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.8,3,4.2,M,R/M,R/M,0.08,0.17,0.29,67.1,67.4,-0.300000000000011
72.2R,Bench ,4/22/2013,0,1,0,0,0,0,0,0,Absent,None,None,NA,NA,1.6,3.6,6.1,R/M,R/M,R/M,0.09,0.43,0.64,67.3,67.4,-0.100000000000009
72.2R,Bench ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.6,3.6,4.4,R/M,R/M,R/M,0.11,0.32,0.54,67.1,67.4,-0.300000000000011
72.2R,Bench ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,3.4,6.8,7.3,R/M,R/M,R/M,0.06,0.3,0.22,67.1,67.4,-0.300000000000011
72.2R,Bench ,4/22/2013,0,3,0,0,0,0,0,0,Absent,None,None,NA,NA,2.1,4,5,R/M,R/M,R/M,0,-0.06,0.06,67.2,67.4,-0.200000000000003
72.2R,Bench ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,3.4,5.6,6,R/M,R/M,R/M,0.23,0.34,0.51,67.2,67.4,-0.200000000000003
85.6L,NoBench,4/22/2013,0,0,0,0,0,1,0,0,Absent,None,None,NA,NA,1.5,3.6,5.3,R/M,R/M,R/M,0.35,0.42,0.63,65.5,65.1,0.400000000000006
85.6L,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2,4,5,R/M,R/M,M,0.28,0.51,0.56,65.5,65.1,0.400000000000006
85.6L,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.6,3.6,4.6,R/M,R/M,R/M,0.41,0.71,0.75,65.6,65.1,0.5
85.6L,NoBench,4/22/2013,0,2,0,0,0,0,0,0,Absent,None,None,NA,NA,1.8,3,3.7,R/M,R/M,R/M,0.36,0.57,0.78,65.5,65.1,0.400000000000006
85.6L,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.1,3.3,4.2,M,M,M,0.23,0.4,0.53,65.6,65.1,0.5
85.6L,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.3,3.8,4,M,M,R/M,0.12,0.53,0.75,65.5,65.1,0.400000000000006
85.6L,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.7,3.6,4.8,M,M,R/M,0.12,0.28,0.69,65.5,65.1,0.400000000000006
85.6L,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.7,3.1,4.7,M,M,R/M,0.09,0.45,0.67,65.6,65.1,0.5
85.6L,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.7,3,3.9,M,R/M,R/M,0.04,0.39,0.52,65.5,65.1,0.400000000000006
85.6L,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.5,3.3,4,M,R/M,R/M,0.02,0.4,0.67,65.5,65.1,0.400000000000006
85.6L,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.1,3.2,4,M,M,R/M,0.24,0.43,0.59,65.6,65.1,0.5
85.6L,NoBench,4/22/2013,0,0,0,1,0,0,0,0,Absent,None,None,NA,NA,1.3,2.8,3.6,M,R,R,0.28,0.46,0.55,65.5,65.1,0.400000000000006
85.6L,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.3,3.2,4.7,M,R,R,0.34,0.47,0.69,65.5,65.1,0.400000000000006
85.6L,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.7,4,5,M,R/M,R/M,0.1,0.33,0.42,65.5,65.1,0.400000000000006
85.6L,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1,3.2,4.2,M,R/M,R/M,0.13,0.51,0.6,65.4,65.1,0.300000000000011
85.6R,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.4,3.2,4,M,R/M,R/M,0.36,0.53,0.54,65.5,65.3,0.200000000000003
85.6R,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.1,5,8.3,R,R,R,0.21,0.44,0.69,65.5,65.3,0.200000000000003
85.6R,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.2,5.3,6.3,R/M,R,R,-0.1,-0.06,0.02,65.5,65.3,0.200000000000003
85.6R,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.4,3.2,5.7,R/M,R,R,0.01,0.05,0.55,65.5,65.3,0.200000000000003
85.6R,NoBench,4/22/2013,0,0,1,0,0,0,0,0,Absent,None,None,NA,NA,3.1,5.7,7.5,R/M,R,R,0,0.59,0.73,65.5,65.3,0.200000000000003
85.6R,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.9,6.7,7.5,R/M,R,R,0.26,0.61,0.85,65.5,65.3,0.200000000000003
85.6R,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,3,6.6,7.7,R/M,R/M,R/M,0.1,0.26,0.66,65.5,65.3,0.200000000000003
85.6R,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,4.4,6.7,8.4,R/M,R/M,R/M,0.19,0.44,0.58,65.5,65.3,0.200000000000003
85.6R,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,4.8,7.8,8.5,R/M,R/M,R/M,0.44,0.58,0.77,65.5,65.3,0.200000000000003
85.6R,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.2,4,6.4,R/M,R/M,R/M,0.06,0.1,0.31,65.5,65.3,0.200000000000003
85.6R,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.8,1.9,4.3,R/M,R/M,R/M,0.05,0.14,0.47,65.6,65.3,0.299999999999997
85.6R,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.5,1.3,2.8,R/M,R/M,R/M,0,0.37,0.29,65.5,65.3,0.200000000000003
85.6R,NoBench,4/22/2013,0,0,1,0,0,0,0,0,Absent,None,None,NA,NA,1.3,3,4,R/M,R/M,R/M,0.16,0.18,0.46,65.4,65.3,0.100000000000009
85.6R,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.3,2.8,5.2,R/M,R/M,R/M,0.05,-0.1,0.05,65.6,65.3,0.299999999999997
85.6R,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.6,2.6,2.3,R/M,R/M,R/M,0.01,0.28,0.26,65.6,65.3,0.299999999999997
85.6R,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.5,3.6,2.8,R/M,R/M,R,-0.09,0.1,0.24,65.8,65.3,0.5
85.6R,NoBench,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,Very Low,NA,NA,0.1,1.6,2.5,R,R/M,R/M,0,0,0.23,66.2,65.3,0.900000000000006
87.0L,Slope,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.4,5.5,7.4,R/M,M,M,0.58,0.96,1.18,65,65,0
87.0L,Slope,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.3,7,5,R/M,R/M,M,0.48,0.45,0.93,65,65,0
87.0L,Slope,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,High,NA,NA,2.4,4.5,6.7,R/M,R/M,M,0.36,0.91,1.03,65,65,0
87.0L,Slope,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,Low,NA,NA,2.2,5,6,R/M,R/M,M,0.39,0.86,0.82,64.9,65,-0.099999999999994
87.0L,Slope,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,Low,NA,NA,2,4.4,5,R/M,M,M,0.42,0.82,1.08,64.4,65,-0.599999999999994
87.0L,Slope,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.5,3.9,5.3,R/M,M,M,0.11,0.65,0.99,65,65,0
87.0L,Slope,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.6,4.1,6.2,R/M,R/M,M,0.25,0.6,0.87,65.1,65,0.099999999999994
87.0L,Slope,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,Medium,NA,NA,2.3,5.3,6.5,R/M,R/M,M,0.13,0.65,0.6,65.1,65,0.099999999999994
87.0L,Slope,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,Low,NA,NA,2,4,5.1,M,M,M,0.53,0.84,0.81,65.2,65,0.200000000000003
87.0L,Slope,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,Very Low,NA,NA,2,4,5.4,M,M,R/M,0.25,0.7,0.9,65.2,65,0.200000000000003
87.0L,Slope,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,Very Low,NA,NA,2,3.5,4.5,R/M,R/M,R/M,0.41,0.59,0.79,65.2,65,0.200000000000003
87.0L,Slope,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.9,4.1,5.6,M,R/M,R/M,0.42,0.47,0.54,65.1,65,0.099999999999994
87.0L,Slope,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,Medium,NA,NA,2.1,5,7.2,R/M,R/M,M,0.11,0.19,0.29,65.1,65,0.099999999999994
87.0L,Slope,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,Medium,NA,NA,2.1,5,6.7,R/M,M,R/M,0.07,0.1,0.24,65.2,65,0.200000000000003
87.0L,Slope,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.7,4,5,R/M,M,M,-0.08,0.1,0.13,65.2,65,0.200000000000003
87.0L,Slope,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,Very Low,NA,NA,2.4,3.3,5.7,R/M,R/M,R/M,0.28,0.69,0.61,65.2,65,0.200000000000003
87.0L,Slope,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,Very Low,NA,NA,1.7,4,5,R/M,M,R/M,0.27,0.46,0.63,65.1,65,0.099999999999994
90.8L,Unmitigated ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.4,3,4.6,R,R,R,0.59,0.79,0.94,64.3,64.1,0.200000000000003
90.8L,Unmitigated ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.7,2.7,4.6,R/M,R/M,R/M,0.08,0.52,0.6,64.2,64.1,0.100000000000009
90.8L,Unmitigated ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.3,3.4,4.8,R/M,R,R,0.5,0.65,0.77,64,64.1,-0.099999999999994
90.8L,Unmitigated ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.3,3,4,R,R,R,0.22,0.61,0.67,63.8,64.1,-0.299999999999997
90.8L,Unmitigated ,4/22/2013,0,0,0,1,0,0,0,0,Absent,None,None,NA,NA,1.8,4,5.2,R,R,R,0.25,0.6,0.81,63,64.1,-1.09999999999999
90.8L,Unmitigated ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.5,3,4.7,R,R,R,0.42,0.83,1.22,63,64.1,-1.09999999999999
90.8L,Unmitigated ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.3,5,6.1,R,R,R,0.48,0.81,1.07,62.8,64.1,-1.3
90.8L,Unmitigated ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,3,5.1,6.3,R,R,R,0.12,0.3,1.01,63.2,64.1,-0.899999999999992
90.8L,Unmitigated ,4/22/2013,0,0,0,1,0,0,0,0,Absent,None,None,NA,NA,1.3,3,5.1,R,R,R,-0.06,0.12,0.85,61.8,64.1,-2.3
90.8L,Unmitigated ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1,3.1,4.6,R/M,R,R,0.26,0.81,1.07,62.3,64.1,-1.8
90.8L,Unmitigated ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.2,3.8,5,R/M,R,R,0.4,0.75,1.05,63.3,64.1,-0.799999999999997
90.8L,Unmitigated ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.5,4.2,5.6,R/M,R,R,0.41,0.65,0.84,63.3,64.1,-0.799999999999997
90.8L,Unmitigated ,4/22/2013,0,1,0,2,0,0,0,0,Absent,None,None,NA,NA,1.7,3.4,4.6,R/M,R,R,0.65,0.79,1.21,63.2,64.1,-0.899999999999992
90.8L,Unmitigated ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.8,3,4,M,R,R,0.84,0.96,1,63.4,64.1,-0.699999999999996
90.8L,Unmitigated ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.6,3.3,4.7,M,R,R,0.07,0.32,0.95,63.4,64.1,-0.699999999999996
90.8L,Unmitigated ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.4,3.5,4.8,M,R,R,0.44,0.84,1.1,62.5,64.1,-1.59999999999999
90.8R,Naturalized ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,Very Low,NA,NA,2.3,3.7,4.3,M,M,M,0.23,0.86,0.6,64.5,64.1,0.400000000000006
90.8R,Naturalized ,4/22/2013,0,1,0,0,0,0,0,0,Absent,None,Very Low,NA,NA,1.1,3.3,4.5,M,M,M,0.45,0.68,0.59,64.2,64.1,0.100000000000009
90.8R,Naturalized ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,Very Low,NA,NA,2.4,4,4.7,M,M,M,0.33,0.58,0.56,64.4,64.1,0.300000000000011
90.8R,Naturalized ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,Very Low,NA,NA,1.8,3.7,5.5,M,M,M,0.12,0.29,0.44,64.4,64.1,0.300000000000011
90.8R,Naturalized ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.2,4.4,7,M,M,M,0.3,0.21,0.76,64.4,64.1,0.300000000000011
90.8R,Naturalized ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,Low,NA,NA,1.3,3.7,5.8,M,M,R/M,0.29,0.51,0.54,64.3,64.1,0.200000000000003
90.8R,Naturalized ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,3.8,5.5,6.4,M,M,M,0.57,0.42,0.54,64.2,64.1,0.100000000000009
90.8R,Naturalized ,4/22/2013,0,1,0,0,0,0,0,0,Absent,None,None,NA,NA,1.8,3.3,5.8,M,M,M,0.32,0.49,0.44,64.2,64.1,0.100000000000009
90.8R,Naturalized ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,High,NA,NA,1.3,3.3,6,M,M,M,0.47,0.75,0.9,64.3,64.1,0.200000000000003
90.8R,Naturalized ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,Medium,NA,NA,3.8,6.4,7.8,M,M,M,0.59,0.61,0.72,64.2,64.1,0.100000000000009
90.8R,Naturalized ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.4,4.4,6.6,M,M,M,0.42,0.52,0.66,64.1,64.1,0
90.8R,Naturalized ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,Low,NA,NA,1,3.4,4.4,M,M,M,0.71,0.81,1.06,64.2,64.1,0.100000000000009
90.8R,Naturalized ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,Medium,NA,NA,2.3,4.7,6.5,M,M,M,0.16,0.47,0.61,64,64.1,-0.099999999999994
90.8R,Naturalized ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,Low,NA,NA,3,5,5.7,R/M,M,M,0.43,0.82,1.31,64.1,64.1,0
90.8R,Naturalized ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,Very Low,NA,NA,3.5,5,6.6,M,M,M,0.09,0.53,1.19,64.2,64.1,0.100000000000009
90.8R,Naturalized ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.2,5.7,7,M,M,M,0.96,1.39,1.46,64,64.1,-0.099999999999994
90.8R,Naturalized ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,Very Low,NA,NA,4.2,7.2,10,M,M,M,0.44,0.72,1.04,64.1,64.1,0
91.9R,Naturalized ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,Very Low,NA,NA,1,3,4.3,M,M,M,0.2,0.72,0.91,63.1,61.7,1.4
91.9R,Naturalized ,4/22/2013,0,2,0,0,0,0,0,0,Absent,None,High,NA,NA,0.6,3.1,5.1,M,M,M,0,-0.28,0.23,63.8,61.7,2.09999999999999
91.9R,Naturalized ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,High,NA,NA,2.5,4.5,6.1,M,M,M,0.12,0.57,0.87,63.8,61.7,2.09999999999999
91.9R,Naturalized ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,High,NA,NA,2.1,5.1,6.4,M,M,M,0.17,0.72,0.52,63.4,61.7,1.7
91.9R,Naturalized ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,Low,NA,NA,1.3,4.1,5.7,M,R/M,M,0.24,0.47,0.59,63.8,61.7,2.09999999999999
91.9R,Naturalized ,4/22/2013,0,0,0,1,0,0,0,0,Absent,None,Very Low,NA,NA,0.9,3.1,4,M,M,M,0.08,0.11,0.55,63.9,61.7,2.2
91.9R,Naturalized ,4/22/2013,0,1,0,0,0,0,0,0,Absent,None,Very Low,NA,NA,0.5,2.6,5.4,M,M,M,0.09,0.18,0.2,64.1,61.7,2.39999999999999
91.9R,Naturalized ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,Low,NA,NA,0.5,1.7,3.2,M,M,M,0.06,0.33,0.29,64.2,61.7,2.5
91.9R,Naturalized ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,Low,NA,NA,0.6,2.5,3.3,M,M,R/M,0.13,0.3,0.31,64.2,61.7,2.5
91.9R,Naturalized ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,High,NA,NA,0.6,3.9,5.3,M,M,M,0.14,0.3,0.47,64.1,61.7,2.39999999999999
91.9R,Naturalized ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.1,3.6,5.1,M,M,M,-0.03,-0.07,0.04,64.2,61.7,2.5
91.9R,Naturalized ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,Low,NA,NA,0.8,3.1,5,M,M,M,0.03,-0.11,0.11,64.2,61.7,2.5
91.9R,Naturalized ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,Very Low,NA,NA,0.5,3.2,5.1,M,M,M,0.01,0.33,0.37,64.4,61.7,2.7
91.9R,Naturalized ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,High,NA,NA,1.6,4,5,M,M,M,0.1,0.25,0.36,64.4,61.7,2.7
91.9R,Naturalized ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,Very Low,NA,NA,1.1,3.4,4.7,M,M,M,0.05,0.15,0.52,64.2,61.7,2.5
91.9R,Naturalized ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,Very Low,NA,NA,1.5,3.6,4.9,M,M,M,0.32,0.48,0.6,64.2,61.7,2.5
91.9R,Naturalized ,4/22/2013,0,0,0,0,0,0,0,0,Absent,None,Very Low,NA,NA,1.9,4.4,5.7,M,M,M,0.01,-0.02,0.24,64.2,61.7,2.5
43.7R,Slope ,4/23/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.8,5.5,7.4,M,M,M,0.06,0.36,0.5,66.2,65.8,0.400000000000006
43.7R,Slope ,4/23/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2.4,4.8,7.8,M,M,M,0.01,0.05,0.09,66.1,65.8,0.299999999999997
43.7R,Slope ,4/23/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.2,5.5,8,M,M,M,0.02,0.21,0.31,66.1,65.8,0.299999999999997
43.7R,Slope ,4/23/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.9,5.3,7.3,M,M,M,-0.01,0.03,0.05,66,65.8,0.200000000000003
43.7R,Slope ,4/23/2013,0,0,1,0,0,0,0,0,Absent,None,None,NA,NA,1.7,4,6,M,M,M,0.03,0.1,0.04,66,65.8,0.200000000000003
43.7R,Slope ,4/23/2013,0,0,1,0,0,0,0,0,Absent,None,None,NA,NA,1,4,6,M,M,M,-0.05,0.2,0.11,66,65.8,0.200000000000003
43.7R,Slope ,4/23/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.2,4.2,6.2,M,M,M,0.02,-0.01,0.04,66.1,65.8,0.299999999999997
43.7R,Slope ,4/23/2013,0,0,1,0,0,0,0,0,Absent,None,None,NA,NA,3,4,6.4,M,M,M,0.02,0.04,0.01,66.3,65.8,0.5
43.7R,Slope ,4/23/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,1.8,4.2,6,M,M,M,0.02,0.01,0.02,66.2,65.8,0.400000000000006
43.7R,Slope ,4/23/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,0.5,3,4,M,M,M,0.01,0.02,0.06,66,65.8,0.200000000000003
43.7R,Slope ,4/23/2013,0,0,1,0,0,0,0,0,Absent,None,None,NA,NA,2,5,6.4,M,M,M,0.02,0.05,0.09,66.3,65.8,0.5
43.7R,Slope ,4/23/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,2,4,5.6,M,M,M,0.06,0.02,0.01,66.1,65.8,0.299999999999997
43.7R,Slope ,4/23/2013,0,0,0,0,0,0,0,0,Absent,None,None,NA,NA,0.7,3.1,5,M,M,M,0.01,0.12,0.08,66.3,65.8,0.5
