"veg","distance","area","lat_dist","wood","fine","gravel","cobble","rock","shade_1","shade_2","shade_3","shade_4","shade_5","shade_6","shade_7","shade_8","shade_9","shade_10","shade_11","shade_12"
0.27,6000,9601.95808721334,-200,0.28,0,0,0,0,0.77,0.76,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.76,0.77
0.09,6100,10562.0219505727,200,0.3,0,0,0,0,0.97,0.92,0.88,0.84,0.82,0.81,0.82,0.83,0.86,0.9,0.96,0.98
0.13,6100,9407.1535955742,-200,0.46,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
0.09,6200,10761.4397523105,200,0.31,0,0,0,0,0.89,0.89,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.89,0.89,0.89
0.13,6200,9207.48122119159,-200,0.46,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
0.13,6300,11023.0839396939,200,0.46,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
0.23,6300,8944.49542686343,-200,0.33,0,0,0,0,0.97,0.96,0.94,0.9,0.89,0.88,0.88,0.9,0.92,0.95,0.97,0.98
0.12,6400,11239.1910488605,200,0.46,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
0.34,6400,8727.48384580016,-200,0.2,0,0,0,0,0.85,0.78,0.71,0.66,0.64,0.63,0.63,0.65,0.68,0.75,0.83,0.87
0.43,6500,8545.26689592749,-200,0.08,0,0,0,0,0.36,0.29,0.23,0.19,0.16,0.15,0.15,0.17,0.21,0.27,0.34,0.39
0.12,6500,11421.8551429063,200,0.46,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
0.36,6600,8384.41606857628,-200,0.19,0,0,0,0,0.38,0.4,0.42,0.45,0.47,0.48,0.47,0.45,0.43,0.41,0.38,0.37
0.12,6600,11584.4792058468,200,0.46,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
0.13,6700,11649.8022456169,200,0.46,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
0.22,6700,8319.2488014698,-200,0.39,0,0,0,0,0.89,0.91,0.92,0.93,0.94,0.94,0.94,0.94,0.92,0.91,0.9,0.89
0.13,6800,11573.4455476999,200,0.46,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
0.28,6800,8394.80217902362,-200,0.31,0,0,0,0,0.92,0.91,0.89,0.88,0.87,0.87,0.87,0.88,0.88,0.9,0.92,0.92
0.08,6900,11453.4625257552,200,0.3,0,0,0,0,0.89,0.83,0.77,0.72,0.7,0.69,0.69,0.71,0.75,0.81,0.87,0.9
0.47,6900,8511.81617182493,-200,0.09,0,0,0,0,0.95,0.95,0.93,0.9,0.88,0.88,0.88,0.89,0.91,0.94,0.95,0.95
0.04,7000,10987.6068606377,200,0.02,0,0,0,0,0.21,0.14,0.09,0.06,0.05,0.05,0.05,0.06,0.08,0.12,0.18,0.23
0.48,7000,8980.67606909573,-200,0.09,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
0.15,7100,10620.9441036582,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.48,7100,9348.44368104637,-200,0.09,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
0.48,7200,9624.1883687526,-200,0.09,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
0.24,7200,10345.0588698089,200,0.07,0,0,0,0,0.56,0.55,0.53,0.52,0.52,0.53,0.52,0.52,0.53,0.54,0.56,0.55
0.15,7300,9848.17003363371,-200,0.02,0,0,0,0,0.35,0.33,0.32,0.31,0.3,0.3,0.3,0.31,0.32,0.33,0.34,0.35
0.21,7300,10120.9380119145,200,0.36,0,0,0,0,0.95,0.9,0.87,0.86,0.86,0.86,0.86,0.86,0.87,0.89,0.94,0.97
0.44,7400,10024.8858862519,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35,7400,9944.22609502077,200,0.34,0,0,0,0,0.99,0.96,0.93,0.89,0.88,0.87,0.87,0.89,0.91,0.95,0.98,0.99
0.44,7500,10153.8805663884,-200,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0,0,0,0,0
0.14,7500,9815.25800231099,200,0.12,0,0,0,0,0.64,0.56,0.49,0.44,0.41,0.39,0.4,0.43,0.47,0.53,0.62,0.67
0.43,7600,10242.045263648,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03,7600,9727.0632289499,200,0.02,0,0,0,0,0.37,0.3,0.24,0.19,0.16,0.15,0.16,0.18,0.22,0.28,0.35,0.4
0.35,7700,10324.5791998357,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,7700,9644.35004326701,200,0.02,0,0,0,0,0.35,0.28,0.22,0.18,0.15,0.13,0.14,0.16,0.2,0.26,0.33,0.38
0.27,7800,10328.8558312207,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13,7800,9640.15779738128,200,0.07,0,0,0,0,0.44,0.37,0.31,0.26,0.23,0.22,0.23,0.25,0.29,0.35,0.42,0.47
0.16,7900,9611.07419027388,200,0.03,0,0,0,0,0.36,0.28,0.22,0.17,0.13,0.12,0.13,0.15,0.2,0.26,0.34,0.39
0.14,7900,10357.9720432907,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8000,10398.7459042817,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17,8000,9570.34753222764,200,0,0,0,0,0,0.31,0.23,0.17,0.12,0.09,0.08,0.08,0.11,0.15,0.21,0.28,0.33
0,8100,10450.3944539875,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09,8100,9518.79504999518,200,0.09,0,0,0,0,0.54,0.48,0.42,0.37,0.34,0.33,0.34,0.36,0.39,0.45,0.52,0.56
0.09,8200,9465.55121156573,200,0.08,0,0,0,0,0.53,0.45,0.39,0.34,0.31,0.3,0.3,0.33,0.37,0.43,0.5,0.55
0,8200,10503.677765727,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,8300,9423.25919637084,200,0.07,0,0,0,0,0.53,0.47,0.42,0.37,0.34,0.33,0.34,0.36,0.4,0.45,0.51,0.56
0,8300,10545.9462486655,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,8400,10587.5424226522,-200,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.19,8400,9381.31583790481,200,0.13,0,0,0,0,0.7,0.65,0.6,0.57,0.54,0.53,0.54,0.55,0.59,0.63,0.68,0.72
0.48,8500,10655.4731013179,-200,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21,8500,9313.01591555774,200,0.15,0,0,0,0,0.77,0.7,0.64,0.59,0.56,0.55,0.55,0.58,0.62,0.67,0.75,0.8
0.48,8600,10554.2924877703,-200,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07,8600,9415.18018436432,200,0.16,0,0,0,0,0.7,0.63,0.57,0.52,0.49,0.48,0.49,0.51,0.55,0.6,0.67,0.72
0.42,8700,10973.2589874268,-200,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05,8700,8995.58215986192,200,0.19,0,0,0,0,0.77,0.71,0.66,0.63,0.61,0.6,0.61,0.62,0.65,0.69,0.75,0.78
0.48,8800,10012.0681282356,-200,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12,8800,9956.76205744594,200,0.39,0,0,0,0,1,0.99,0.99,0.99,0.98,0.98,0.98,0.98,0.99,0.99,1,1
0,200,10058.4067141414,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,200,9910.70300264657,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,300,10137.3581266552,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,300,9831.74950055778,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,400,10207.1570962071,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,400,9761.92326110601,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,500,10269.9370370805,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,500,9699.12119655311,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,600,10331.499877587,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,600,9637.55317494273,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,700,10401.0114775747,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,700,9568.03232336044,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,800,10466.0394429415,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,800,9503.00751678646,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,900,10518.054611057,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,900,9451.01456105709,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1000,10553.7732559741,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1000,9415.33725218475,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1100,10574.1635495871,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1100,9394.98560988903,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1200,10584.3766406626,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1200,9384.77418392897,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1300,10584.5139939487,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1300,9384.61803378165,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1400,10577.8414679468,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1400,9391.23335954547,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1500,10560.5907043517,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1500,9408.42013204098,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1600,10566.7440710813,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1600,9402.1440435648,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1700,10490.8613418192,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1700,9478.14446097612,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1800,10421.0597666353,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1800,9548.04430888593,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1900,10371.3237736076,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1900,9597.80846332014,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2000,10337.3904806823,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2000,9631.7472332567,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2100,10326.6068569869,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,2100,9642.52868331969,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2200,10334.8671789169,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06,2200,9634.24940675497,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2300,10360.8881655633,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,2300,9608.21057927608,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,2400,10400.7398494631,-300,0.07,0,0,0,0,0.17,0.17,0.17,0.17,0.18,0.19,0.19,0.17,0.17,0.17,0.17,0.17
0.14,2400,9568.31169588864,300,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.22,2500,10460.9098049253,-300,0.18,0,0,0,0,0.63,0.62,0.6,0.58,0.57,0.57,0.57,0.58,0.6,0.61,0.62,0.64
0.17,2500,9508.04776182771,300,0.01,0,0,0,0,0.12,0.07,0.04,0.03,0.02,0.02,0.02,0.03,0.04,0.06,0.1,0.14
0.14,2600,10446.545309484,-300,0.01,0,0,0,0,0.05,0.05,0.05,0.05,0.05,0.06,0.05,0.05,0.05,0.05,0.05,0.05
0.19,2600,9522.50175192952,300,0.01,0,0,0,0,0.02,0.01,0.01,0.01,0,0,0,0.01,0.01,0.01,0.01,0.02
0.1,2700,10445.5050281286,-300,0.01,0,0,0,0,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02
0.2,2700,9523.58910411596,300,0.01,0,0,0,0,0.24,0.16,0.09,0.04,0.02,0.01,0.01,0.03,0.07,0.13,0.21,0.27
0.01,2800,10420.8159123808,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21,2800,9548.3203112781,300,0.01,0,0,0,0,0.08,0.02,0,0,0,0,0,0,0,0.01,0.06,0.1
0,2900,10365.6263066679,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23,2900,9603.51769526303,300,0.01,0,0,0,0,0.18,0.14,0.12,0.1,0.09,0.08,0.08,0.09,0.11,0.13,0.16,0.19
0,3000,10270.9730917662,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.26,3000,9698.14295263588,300,0.01,0,0,0,0,0.26,0.23,0.21,0.2,0.2,0.2,0.2,0.2,0.21,0.23,0.25,0.27
0.22,3100,9840.67298841476,300,0.01,0,0,0,0,0.08,0.07,0.06,0.05,0.05,0.05,0.05,0.05,0.06,0.07,0.08,0.09
0,3100,10128.4121093899,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,3200,10033.0403594077,300,0.01,0,0,0,0,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.03
0,3200,9936.06310924888,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3300,9687.12685404718,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.18,3300,10281.9555647522,300,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.18,3400,10581.6611243933,300,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3400,9387.16162678599,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.19,3500,10761.2165139616,300,0.05,0,0,0,0,0.51,0.46,0.41,0.38,0.35,0.34,0.35,0.37,0.4,0.44,0.49,0.52
0,3500,9207.64589740336,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,3600,10865.0355182439,300,0.02,0,0,0,0,0.32,0.24,0.19,0.15,0.13,0.13,0.13,0.14,0.17,0.22,0.29,0.36
0,3600,9104.06584115326,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24,3700,10830.7317663729,300,0.01,0,0,0,0,0.11,0.06,0.02,0.01,0,0,0,0,0.02,0.04,0.09,0.14
0,3700,9138.50096429884,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24,3800,10646.151910767,300,0.04,0,0,0,0,0.47,0.44,0.42,0.41,0.4,0.39,0.4,0.4,0.42,0.43,0.46,0.48
0,3800,9322.99107205868,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3900,9639.72159336507,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33,3900,10329.2605093718,300,0.08,0,0,0,0,0.9,0.85,0.78,0.73,0.7,0.69,0.7,0.72,0.76,0.82,0.88,0.9
0,4000,10079.3553182334,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.43,4000,9889.65158297122,300,0.1,0,0,0,0,0.9,0.9,0.9,0.9,0.89,0.88,0.88,0.89,0.9,0.9,0.9,0.9
0,4100,10623.0021704137,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45,4100,9345.63863444328,300,0.06,0,0,0,0,0.52,0.45,0.39,0.34,0.32,0.31,0.31,0.33,0.37,0.42,0.5,0.55
0,4200,11084.6044404209,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03,4200,8883.86613404751,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,4300,11524.8211330622,-300,0.15,0,0,0,0,0.31,0.31,0.29,0.27,0.28,0.29,0.29,0.27,0.28,0.3,0.31,0.31
0,4300,8444.02654932439,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14,4400,11903.8656117618,-300,0.12,0,0,0,0,0.62,0.52,0.44,0.38,0.35,0.34,0.34,0.36,0.41,0.48,0.59,0.66
0,4400,8064.56081064045,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.34,4500,12199.2039353997,-300,0.24,0,0,0,0,0.88,0.88,0.88,0.88,0.87,0.88,0.88,0.88,0.88,0.88,0.88,0.88
0,4500,7768.99855910242,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,4600,12392.7358691543,-300,0.34,0,0,0,0,0.98,0.97,0.97,0.98,0.98,0.99,0.99,0.98,0.97,0.97,0.97,0.98
0,4600,7573.49825657904,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.32,4700,12659.3877712637,-300,0.34,0,0,0,0,1,1,1,0.99,0.99,0.99,0.99,0.99,1,1,1,1
0,4700,7302.86569523811,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,4800,12534.512541607,-300,0.21,0,0,0,0,0.77,0.73,0.69,0.67,0.66,0.65,0.66,0.66,0.68,0.71,0.76,0.79
0,4800,7429.420767501,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
0.1,4900,12319.602360107,-300,0.29,0.03,0.03,0,0,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89
0.22,4900,7647.42666694522,300,0.01,0,0,0,0,0.11,0.09,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.08,0.11,0.12
0.13,5000,12102.332330063,-300,0.21,0.06,0.06,0,0,0.64,0.66,0.67,0.68,0.68,0.68,0.68,0.68,0.68,0.67,0.65,0.64
0.44,5000,7866.14059462398,300,0.1,0,0,0,0,0.75,0.73,0.71,0.68,0.67,0.66,0.66,0.68,0.7,0.72,0.74,0.75
0.18,5100,11816.4305874854,-300,0.03,0.03,0.03,0,0,0.27,0.23,0.2,0.18,0.18,0.17,0.17,0.18,0.19,0.21,0.25,0.28
0.46,5100,8152.14836499095,300,0.08,0,0,0,0,0.86,0.83,0.81,0.8,0.79,0.79,0.79,0.8,0.81,0.82,0.85,0.87
0.48,5200,8474.87406432629,300,0.12,0,0,0,0,0.64,0.63,0.62,0.61,0.61,0.61,0.61,0.61,0.61,0.63,0.64,0.64
0.03,5200,11493.831167385,-300,0.06,0.13,0.13,0,0,0.47,0.43,0.39,0.35,0.33,0.32,0.33,0.34,0.37,0.41,0.46,0.48
0.48,5300,8785.77128955722,300,0.12,0,0,0,0,0.64,0.62,0.6,0.58,0.57,0.57,0.57,0.58,0.59,0.61,0.63,0.65
0.03,5300,11182.4763867483,-300,0.13,0.03,0.03,0,0,0.45,0.43,0.4,0.39,0.38,0.37,0.37,0.38,0.4,0.42,0.45,0.46
0.33,5400,9030.46899835765,300,0.15,0,0,0,0,0.63,0.62,0.61,0.6,0.59,0.59,0.59,0.59,0.6,0.62,0.63,0.63
0.11,5400,10937.877560623,-300,0.48,0,0,0,0,0.89,0.91,0.92,0.93,0.94,0.94,0.94,0.93,0.93,0.91,0.9,0.89
0.15,5500,9394.26022021845,300,0.11,0,0,0,0,0.72,0.68,0.65,0.62,0.6,0.59,0.6,0.61,0.63,0.67,0.71,0.74
0.22,5500,10574.8773562349,-300,0.21,0,0,0,0,0.85,0.82,0.8,0.79,0.78,0.78,0.78,0.78,0.8,0.81,0.84,0.86
0.11,5600,9605.6798129864,300,0.15,0,0,0,0,0.72,0.69,0.68,0.66,0.65,0.65,0.65,0.66,0.67,0.69,0.71,0.72
0.18,5600,10363.4902569763,-300,0.29,0,0,0,0,0.9,0.91,0.93,0.93,0.94,0.94,0.94,0.94,0.93,0.92,0.91,0.9
0.14,5700,9811.62527270243,300,0.19,0,0,0,0,0.65,0.65,0.64,0.65,0.65,0.65,0.65,0.65,0.64,0.65,0.65,0.66
0.18,5700,10157.4964638799,-300,0.39,0,0,0,0,1,0.99,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.99,1
0,5800,10033.8158745915,300,0,0,0,0,0,0.17,0.13,0.1,0.07,0.05,0.05,0.05,0.06,0.08,0.12,0.16,0.19
0.32,5800,9935.29473431036,-300,0.21,0,0,0,0,0.84,0.79,0.74,0.69,0.67,0.65,0.66,0.68,0.72,0.77,0.83,0.86
0.06,5900,10283.11776568,300,0.04,0.08,0.08,0,0,0.14,0.16,0.18,0.19,0.21,0.21,0.21,0.2,0.18,0.16,0.15,0.14
0.15,5900,9686.04861226305,-300,0.43,0,0,0,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.98
0.13,6000,10558.5837594308,300,0.25,0.12,0.12,0,0,0.94,0.94,0.94,0.93,0.91,0.91,0.91,0.92,0.93,0.94,0.94,0.94
0.13,6000,9410.62083192542,-300,0.46,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
0.08,6100,10850.7087521702,300,0.15,0.03,0.03,0,0,0.95,0.9,0.85,0.82,0.79,0.78,0.78,0.8,0.84,0.88,0.94,0.96
0.13,6100,9118.40621963888,-300,0.46,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
0.1,6200,11149.8612556159,300,0.31,0,0,0,0,0.98,0.96,0.95,0.93,0.92,0.92,0.92,0.92,0.94,0.96,0.97,0.98
0.23,6200,8818.92345899343,-300,0.33,0,0,0,0,1,0.98,0.96,0.93,0.91,0.9,0.91,0.92,0.95,0.97,0.99,1
0.13,6300,11542.603995122,300,0.46,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
0.36,6300,8424.72122588009,-300,0.16,0,0,0,0,0.8,0.69,0.6,0.54,0.51,0.5,0.51,0.52,0.57,0.66,0.76,0.83
0.13,6400,11866.9105551541,300,0.46,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
0.33,6400,8099.34975057095,-300,0.2,0,0,0,0,0.81,0.77,0.74,0.7,0.69,0.68,0.69,0.7,0.72,0.76,0.79,0.82
0.44,6500,7825.81699286401,-300,0.07,0,0,0,0,0.38,0.29,0.22,0.18,0.16,0.15,0.15,0.17,0.21,0.26,0.35,0.42
0.13,6500,12140.6993633434,300,0.46,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
0.47,6600,7583.99588819593,-300,0.05,0,0,0,0,0.32,0.31,0.31,0.3,0.3,0.3,0.3,0.3,0.31,0.31,0.32,0.32
0.13,6600,12383.8194507137,300,0.46,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
0.12,6700,12481.8164108247,300,0.44,0.03,0.03,0,0,1,1,0.99,0.98,0.97,0.96,0.97,0.98,0.99,1,1,1
0.47,6700,7485.71510122716,-300,0.06,0,0,0,0,0.49,0.48,0.46,0.45,0.45,0.45,0.45,0.45,0.46,0.47,0.49,0.5
0.06,6800,12367.7516495883,300,0.18,0.09,0.09,0,0,0.72,0.63,0.55,0.49,0.45,0.43,0.44,0.47,0.53,0.6,0.69,0.75
0.46,6800,7599.78659656644,-300,0.04,0,0,0,0,0.09,0.08,0.07,0.06,0.05,0.05,0.05,0.06,0.06,0.07,0.09,0.09
0.02,6900,12188.6492429376,300,0,0,0,0,0,0.11,0.07,0.04,0.02,0.02,0.01,0.02,0.02,0.03,0.06,0.1,0.13
0.47,6900,7776.17971201241,-300,0.04,0,0,0,0,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.13
0.16,7000,11489.2279217392,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.48,7000,8478.83173441887,-300,0.09,0,0,0,0,0.95,0.95,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.95,0.95,0.95
0.18,7100,10939.0270371288,300,0.01,0,0,0,0,0.04,0.04,0.05,0.06,0.07,0.08,0.07,0.06,0.05,0.05,0.04,0.04
0.48,7100,9030.27640318871,-300,0.09,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
0.48,7200,9443.95962825418,-300,0.09,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
0.23,7200,10525.265341118,300,0.26,0,0,0,0,0.88,0.89,0.89,0.89,0.9,0.91,0.91,0.9,0.89,0.89,0.88,0.88
0.16,7300,9779.97652366757,-300,0.03,0,0,0,0,0.4,0.38,0.37,0.36,0.35,0.35,0.35,0.36,0.37,0.38,0.39,0.4
0.08,7300,10189.1285298318,300,0.24,0,0,0,0,0.81,0.73,0.66,0.59,0.55,0.54,0.55,0.58,0.63,0.71,0.79,0.83
0.11,7400,10045.0507296473,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7400,9924.06104280055,300,0.01,0,0,0,0,0.19,0.12,0.08,0.05,0.04,0.03,0.03,0.04,0.07,0.1,0.17,0.22
0.06,7500,10238.5352864265,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7500,9730.60144026577,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,7600,10370.7884673923,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7600,9598.31541532278,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7700,10494.6329981238,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7700,9474.28926321864,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7800,10501.0257723033,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7800,9467.97872160375,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7900,9424.343974635,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7900,10544.6907541603,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8000,10605.8378906548,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8000,9363.24033255875,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8100,10683.2720247358,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8100,9285.88396574557,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8200,9205.98771893978,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8200,10763.1885971427,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8300,9142.56687760353,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8300,10826.5974560976,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.28,8400,10889.0786328763,-300,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8400,9079.73875574768,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.46,8500,10991.0693225712,-300,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
